Row 1 ('device_id,lat,lon,timestamp'): Non-numeric latitude or longitude (lat='lat', lon='lon').
Row 1 ('device_id,lat,lon,timestamp'): Invalid ISO 8601 timestamp format 'timestamp'.
Row 1433 ('van007,14.612973,120.909353,2025-05-13 3:19:00'): Invalid ISO 8601 timestamp format '2025-05-13 3:19:00'.
Row 1434 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
Row 1447 ('van007,14.65034,120.805687,2025-05-13 4:34:00'): Invalid ISO 8601 timestamp format '2025-05-13 4:34:00'.
Row 1448 ('van007,14.687124,120.703534,2025-05-13 5:48:00'): Invalid ISO 8601 timestamp format '2025-05-13 5:48:00'.
Row 1452 ('van007,14.778376,120.450848,2025-05-13 8:51:00'): Invalid ISO 8601 timestamp format '2025-05-13 8:51:00'.
Row 1456 ('van007,14.760628,120.499873,2025-05-13 8:15:30'): Invalid ISO 8601 timestamp format '2025-05-13 8:15:30'.
Row 1460 ('van007,14.669278,120.957482,2025-05-12 9:22:00'): Invalid ISO 8601 timestamp format '2025-05-12 9:22:00'.
Row 1461 ('van007,14.798271,120.395562,2025-05-13 9:31:00'): Invalid ISO 8601 timestamp format '2025-05-13 9:31:00'.
Row 1462 ('van007,14.788371,120.423129,2025-05-13 9:11:00'): Invalid ISO 8601 timestamp format '2025-05-13 9:11:00'.
Row 1463 ('van007,13.882177,121.045541,2025-05-13 0:50:00'): Invalid ISO 8601 timestamp format '2025-05-13 0:50:00'.
Row 1468 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
Row 1473 ('van007,14.698383,120.951524,2025-05-12 9:30:00'): Invalid ISO 8601 timestamp format '2025-05-12 9:30:00'.
Row 1474 ('van007,14.704848,120.654543,2025-05-13 6:23:30'): Invalid ISO 8601 timestamp format '2025-05-13 6:23:30'.
Row 1477 ('van007,14.744706,120.544097,2025-05-13 7:43:30'): Invalid ISO 8601 timestamp format '2025-05-13 7:43:30'.
Row 1478 ('van007,14.626137,120.872678,2025-05-13 3:45:30'): Invalid ISO 8601 timestamp format '2025-05-13 3:45:30'.
Row 1481 ('van007,14.733818,120.574453,2025-05-13 7:21:30'): Invalid ISO 8601 timestamp format '2025-05-13 7:21:30'.
Row 1482 ('van007,13.792991,121.054591,2025-05-13 1:43:30'): Invalid ISO 8601 timestamp format '2025-05-13 1:43:30'.
Row 1483 ('van007,13.831414,121.050776,2025-05-13 1:20:30'): Invalid ISO 8601 timestamp format '2025-05-13 1:20:30'.
Row 1484 ('van007,14.700196,120.951148,2025-05-12 9:30:30'): Invalid ISO 8601 timestamp format '2025-05-12 9:30:30'.
Row 1486 ('van007,14.639042,120.836826,2025-05-13 4:11:30'): Invalid ISO 8601 timestamp format '2025-05-13 4:11:30'.
Row 1487 ('van007,14.625727,120.966659,2025-05-12 9:10:00'): Invalid ISO 8601 timestamp format '2025-05-12 9:10:00'.
Row 1488 ('van007,13.948175,121.038914,2025-05-13 0:10:30'): Invalid ISO 8601 timestamp format '2025-05-13 0:10:30'.
Row 1489 ('van007,14.613032,120.969218,2025-05-12 9:06:30'): Invalid ISO 8601 timestamp format '2025-05-12 9:06:30'.
Row 1490 ('van007,14.625594,120.8741,2025-05-13 3:44:30'): Invalid ISO 8601 timestamp format '2025-05-13 3:44:30'.
Row 1491 ('van007,14.783522,120.43637,2025-05-13 9:01:30'): Invalid ISO 8601 timestamp format '2025-05-13 9:01:30'.
Row 1492 ('van007,14.683657,120.713172,2025-05-13 5:41:00'): Invalid ISO 8601 timestamp format '2025-05-13 5:41:00'.
Row 1493 ('van007,13.778017,121.056157,2025-05-13 1:52:30'): Invalid ISO 8601 timestamp format '2025-05-13 1:52:30'.
Row 1498 ('van007,14.684731,120.710489,2025-05-13 5:43:00'): Invalid ISO 8601 timestamp format '2025-05-13 5:43:00'.
Row 1499 ('van007,14.668939,120.753989,2025-05-13 5:11:30'): Invalid ISO 8601 timestamp format '2025-05-13 5:11:30'.
Row 1503 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
Row 1504 ('van007,14.602209,120.971572,2025-05-12 9:03:30'): Invalid ISO 8601 timestamp format '2025-05-12 9:03:30'.
Row 1507 ('van007,14.799735,120.39142,2025-05-13 9:34:00'): Invalid ISO 8601 timestamp format '2025-05-13 9:34:00'.
Row 1510 ('van007,14.729203,120.586801,2025-05-13 7:12:30'): Invalid ISO 8601 timestamp format '2025-05-13 7:12:30'.
Row 1511 ('van007,14.645848,120.818081,2025-05-13 4:25:00'): Invalid ISO 8601 timestamp format '2025-05-13 4:25:00'.
Row 1512 ('van007,14.667921,120.756707,2025-05-13 5:09:30'): Invalid ISO 8601 timestamp format '2025-05-13 5:09:30'.
Row 1516 ('van007,14.765172,120.487344,2025-05-13 8:24:30'): Invalid ISO 8601 timestamp format '2025-05-13 8:24:30'.
Row 1518 ('van007,14.60368,120.934904,2025-05-13 3:00:30'): Invalid ISO 8601 timestamp format '2025-05-13 3:00:30'.
Row 1520 ('van007,14.646071,120.817455,2025-05-13 4:25:30'): Invalid ISO 8601 timestamp format '2025-05-13 4:25:30'.
Row 1521 ('van007,14.630429,120.860956,2025-05-13 3:54:00'): Invalid ISO 8601 timestamp format '2025-05-13 3:54:00'.
Row 1522 ('van007,14.606953,120.92586,2025-05-13 3:07:00'): Invalid ISO 8601 timestamp format '2025-05-13 3:07:00'.
Row 1525 ('van007,14.684177,120.711885,2025-05-13 5:42:00'): Invalid ISO 8601 timestamp format '2025-05-13 5:42:00'.
Row 1527 ('van007,13.884752,121.045334,2025-05-13 0:48:30'): Invalid ISO 8601 timestamp format '2025-05-13 0:48:30'.
Row 1532 ('van007,15.507626,120.782654,not-a-timestamp'): Invalid ISO 8601 timestamp format 'not-a-timestamp'.
Row 1534 ('van007,14.698599,120.67175,2025-05-13 6:11:00'): Invalid ISO 8601 timestamp format '2025-05-13 6:11:00'.
Row 1535 ('van007,14.596761,120.954199,2025-05-13 2:46:30'): Invalid ISO 8601 timestamp format '2025-05-13 2:46:30'.
Row 1536 ('van007,14.781088,120.443263,2025-05-13 8:56:30'): Invalid ISO 8601 timestamp format '2025-05-13 8:56:30'.
Row 1537 ('van007,14.754931,120.515716,2025-05-13 8:04:00'): Invalid ISO 8601 timestamp format '2025-05-13 8:04:00'.
Row 1538 ('van007,14.617359,120.896832,2025-05-13 3:28:00'): Invalid ISO 8601 timestamp format '2025-05-13 3:28:00'.
Row 1539 ('van007,14.763722,120.491574,2025-05-13 8:21:30'): Invalid ISO 8601 timestamp format '2025-05-13 8:21:30'.
Row 1541 ('van007,14.73898,120.559948,2025-05-13 7:32:00'): Invalid ISO 8601 timestamp format '2025-05-13 7:32:00'.
Row 1542 ('van007,14.732027,120.579254,2025-05-13 7:18:00'): Invalid ISO 8601 timestamp format '2025-05-13 7:18:00'.
Row 1543 ('van007,14.672963,120.742895,2025-05-13 5:19:30'): Invalid ISO 8601 timestamp format '2025-05-13 5:19:30'.
Row 1545 ('van007,14.785082,120.432106,2025-05-13 9:04:30'): Invalid ISO 8601 timestamp format '2025-05-13 9:04:30'.
Row 1547 ('van007,14.647762,120.81257,2025-05-13 4:29:00'): Invalid ISO 8601 timestamp format '2025-05-13 4:29:00'.
Row 1549 ('van007,14.639552,120.835388,2025-05-13 4:12:30'): Invalid ISO 8601 timestamp format '2025-05-13 4:12:30'.
Row 1551 ('van007,14.66827,120.755939,2025-05-13 5:10:00'): Invalid ISO 8601 timestamp format '2025-05-13 5:10:00'.
Row 1557 ('van007,13.938112,121.039988,2025-05-13 0:16:30'): Invalid ISO 8601 timestamp format '2025-05-13 0:16:30'.
Row 1559 ('van007,14.686382,120.705559,2025-05-13 5:46:30'): Invalid ISO 8601 timestamp format '2025-05-13 5:46:30'.
Row 1561 ('van007,14.806563,120.372823,2025-05-13 9:47:30'): Invalid ISO 8601 timestamp format '2025-05-13 9:47:30'.
Row 1564 ('van007,14.759646,120.502649,2025-05-13 8:13:30'): Invalid ISO 8601 timestamp format '2025-05-13 8:13:30'.
Row 1565 ('van007,13.841404,121.049757,2025-05-13 1:14:30'): Invalid ISO 8601 timestamp format '2025-05-13 1:14:30'.
Row 1566 ('van007,14.75284,120.940162,2025-05-12 9:45:00'): Invalid ISO 8601 timestamp format '2025-05-12 9:45:00'.
Row 1569 ('van007,14.637306,120.841579,2025-05-13 4:08:00'): Invalid ISO 8601 timestamp format '2025-05-13 4:08:00'.
Row 1570 ('van007,13.930668,121.04072,2025-05-13 0:21:00'): Invalid ISO 8601 timestamp format '2025-05-13 0:21:00'.
Row 1571 ('van007,13.837173,121.0502,2025-05-13 1:17:00'): Invalid ISO 8601 timestamp format '2025-05-13 1:17:00'.
Row 1572 ('van007,13.866457,121.04719,2025-05-13 0:59:30'): Invalid ISO 8601 timestamp format '2025-05-13 0:59:30'.
Row 1583 ('van007,14.791062,120.415546,2025-05-13 9:16:30'): Invalid ISO 8601 timestamp format '2025-05-13 9:16:30'.
Row 1584 ('van007,13.768779,121.057061,2025-05-13 1:58:00'): Invalid ISO 8601 timestamp format '2025-05-13 1:58:00'.
Row 1585 ('van007,14.793023,120.410093,2025-05-13 9:20:30'): Invalid ISO 8601 timestamp format '2025-05-13 9:20:30'.
Row 1586 ('van007,14.634824,120.964716,2025-05-12 9:12:30'): Invalid ISO 8601 timestamp format '2025-05-12 9:12:30'.
Row 1591 ('van007,14.761607,120.497109,2025-05-13 8:17:30'): Invalid ISO 8601 timestamp format '2025-05-13 8:17:30'.
Row 1592 ('van007,13.864654,121.047362,2025-05-13 1:00:30'): Invalid ISO 8601 timestamp format '2025-05-13 1:00:30'.
Row 1593 ('van007,14.643499,120.824383,2025-05-13 4:20:30'): Invalid ISO 8601 timestamp format '2025-05-13 4:20:30'.
Row 1594 ('van007,14.685665,120.954078,2025-05-12 9:26:30'): Invalid ISO 8601 timestamp format '2025-05-12 9:26:30'.
Row 1595 ('van007,14.740531,120.555771,not-a-timestamp'): Invalid ISO 8601 timestamp format 'not-a-timestamp'.
Row 1596 ('van007,14.809275,120.365254,2025-05-13 9:53:00'): Invalid ISO 8601 timestamp format '2025-05-13 9:53:00'.
Row 1597 ('van007,14.761433,120.497739,2025-05-13 8:17:00'): Invalid ISO 8601 timestamp format '2025-05-13 8:17:00'.
Row 1598 ('van007,13.809665,121.052924,2025-05-13 1:33:30'): Invalid ISO 8601 timestamp format '2025-05-13 1:33:30'.
Row 1600 ('van007,14.719076,120.615142,2025-05-13 6:52:00'): Invalid ISO 8601 timestamp format '2025-05-13 6:52:00'.
Row 1601 ('van007,14.805509,120.375484,2025-05-13 9:45:30'): Invalid ISO 8601 timestamp format '2025-05-13 9:45:30'.
Row 1602 ('van007,14.674449,120.738768,2025-05-13 5:22:30'): Invalid ISO 8601 timestamp format '2025-05-13 5:22:30'.
Row 1604 ('van007,14.664176,120.767106,2025-05-13 5:02:00'): Invalid ISO 8601 timestamp format '2025-05-13 5:02:00'.
Row 1605 ('van007,14.631376,120.858212,2025-05-13 3:56:00'): Invalid ISO 8601 timestamp format '2025-05-13 3:56:00'.
Row 1607 ('van007,13.965581,121.037225,2025-05-13 0:00:00'): Invalid ISO 8601 timestamp format '2025-05-13 0:00:00'.
Row 1608 ('van007,14.599978,120.945231,2025-05-13 2:53:00'): Invalid ISO 8601 timestamp format '2025-05-13 2:53:00'.
Row 1609 ('van007,14.687717,120.702191,2025-05-13 5:49:00'): Invalid ISO 8601 timestamp format '2025-05-13 5:49:00'.
Row 1610 ('van007,14.743963,120.546162,2025-05-13 7:42:00'): Invalid ISO 8601 timestamp format '2025-05-13 7:42:00'.
Row 1611 ('van007,14.77962,120.447294,2025-05-13 8:53:30'): Invalid ISO 8601 timestamp format '2025-05-13 8:53:30'.
Row 1614 ('van007,14.595737,120.956918,2025-05-13 2:44:30'): Invalid ISO 8601 timestamp format '2025-05-13 2:44:30'.
Row 1615 ('van007,14.689691,120.696679,2025-05-13 5:53:00'): Invalid ISO 8601 timestamp format '2025-05-13 5:53:00'.
Row 1619 ('van007,14.613678,120.907181,2025-05-13 3:20:30'): Invalid ISO 8601 timestamp format '2025-05-13 3:20:30'.
Row 1621 ('van007,14.684444,120.71117,2025-05-13 5:42:30'): Invalid ISO 8601 timestamp format '2025-05-13 5:42:30'.
Row 1622 ('van007,13.798859,121.054073,2025-05-13 1:40:00'): Invalid ISO 8601 timestamp format '2025-05-13 1:40:00'.
Row 1625 ('van007,13.87138,121.046749,2025-05-13 0:56:30'): Invalid ISO 8601 timestamp format '2025-05-13 0:56:30'.
Row 1627 ('van007,14.786339,120.428783,2025-05-13 9:07:00'): Invalid ISO 8601 timestamp format '2025-05-13 9:07:00'.
Row 1633 ('van007,14.677013,120.731905,2025-05-13 5:27:30'): Invalid ISO 8601 timestamp format '2025-05-13 5:27:30'.
Row 1636 ('van007,14.712931,120.948393,2025-05-12 9:34:00'): Invalid ISO 8601 timestamp format '2025-05-12 9:34:00'.
Row 1637 ('van007,13.794623,121.05436,2025-05-13 1:42:30'): Invalid ISO 8601 timestamp format '2025-05-13 1:42:30'.
Row 1639 ('van007,14.674683,120.73803,2025-05-13 5:23:00'): Invalid ISO 8601 timestamp format '2025-05-13 5:23:00'.
Row 1643 ('van007,14.799583,120.392062,2025-05-13 9:33:30'): Invalid ISO 8601 timestamp format '2025-05-13 9:33:30'.
Row 1644 ('van007,14.766693,120.483287,2025-05-13 8:27:30'): Invalid ISO 8601 timestamp format '2025-05-13 8:27:30'.
Row 1646 ('van007,14.609411,120.918957,2025-05-13 3:12:00'): Invalid ISO 8601 timestamp format '2025-05-13 3:12:00'.
Row 1650 ('van007,13.787208,121.055208,2025-05-13 1:47:00'): Invalid ISO 8601 timestamp format '2025-05-13 1:47:00'.
Row 1654 ('van007,14.790958,120.932184,2025-05-12 9:55:30'): Invalid ISO 8601 timestamp format '2025-05-12 9:55:30'.
Row 1659 ('van007,14.737537,120.564071,2025-05-13 7:29:00'): Invalid ISO 8601 timestamp format '2025-05-13 7:29:00'.
Row 1660 ('van007,14.693145,120.687008,2025-05-13 6:00:00'): Invalid ISO 8601 timestamp format '2025-05-13 6:00:00'.
Row 1661 ('van007,14.658727,120.782248,2025-05-13 4:51:00'): Invalid ISO 8601 timestamp format '2025-05-13 4:51:00'.
Row 1665 ('van007,14.593018,120.964487,2025-05-13 2:39:00'): Invalid ISO 8601 timestamp format '2025-05-13 2:39:00'.
Row 1667 ('van007,14.699905,120.668306,2025-05-13 6:13:30'): Invalid ISO 8601 timestamp format '2025-05-13 6:13:30'.
Row 1669 ('van007,14.769663,120.475034,2025-05-13 8:33:30'): Invalid ISO 8601 timestamp format '2025-05-13 8:33:30'.
Row 1671 ('van007,14.728,120.590299,2025-05-13 7:10:00'): Invalid ISO 8601 timestamp format '2025-05-13 7:10:00'.
Row 1672 ('van007,14.745497,120.541886,2025-05-13 7:45:00'): Invalid ISO 8601 timestamp format '2025-05-13 7:45:00'.
Row 1676 ('van007,14.782367,120.439754,2025-05-13 8:59:00'): Invalid ISO 8601 timestamp format '2025-05-13 8:59:00'.
Row 1680 ('van007,13.829702,121.050886,2025-05-13 1:21:30'): Invalid ISO 8601 timestamp format '2025-05-13 1:21:30'.
Row 1682 ('van007,14.80295,120.382461,2025-05-13 9:40:30'): Invalid ISO 8601 timestamp format '2025-05-13 9:40:30'.
Row 1684 ('van007,14.682051,120.95492,2025-05-12 9:25:30'): Invalid ISO 8601 timestamp format '2025-05-12 9:25:30'.
Row 1685 ('van007,14.641369,120.830629,2025-05-13 4:16:00'): Invalid ISO 8601 timestamp format '2025-05-13 4:16:00'.
Row 1687 ('van007,14.739799,120.557771,2025-05-13 7:33:30'): Invalid ISO 8601 timestamp format '2025-05-13 7:33:30'.
Row 1689 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
Row 1691 ('van007,14.607675,120.97046,2025-05-12 9:05:00'): Invalid ISO 8601 timestamp format '2025-05-12 9:05:00'.
Row 1694 ('van007,14.767361,120.481148,2025-05-13 8:29:00'): Invalid ISO 8601 timestamp format '2025-05-13 8:29:00'.
Row 1697 ('van007,14.763764,120.937819,2025-05-12 9:48:00'): Invalid ISO 8601 timestamp format '2025-05-12 9:48:00'.
Row 1699 ('van007,14.651521,120.802288,2025-05-13 4:36:30'): Invalid ISO 8601 timestamp format '2025-05-13 4:36:30'.
Row 1700 ('van007,14.687943,120.701428,2025-05-13 5:49:30'): Invalid ISO 8601 timestamp format '2025-05-13 5:49:30'.
Row 1702 ('van007,14.635378,120.8471,2025-05-13 4:04:00'): Invalid ISO 8601 timestamp format '2025-05-13 4:04:00'.
Row 1704 ('van007,14.628567,120.865758,2025-05-13 3:50:30'): Invalid ISO 8601 timestamp format '2025-05-13 3:50:30'.
Row 1707 ('van007,13.847201,121.049163,2025-05-13 1:11:00'): Invalid ISO 8601 timestamp format '2025-05-13 1:11:00'.
Row 1709 ('van007,14.679377,120.724957,2025-05-13 5:32:30'): Invalid ISO 8601 timestamp format '2025-05-13 5:32:30'.
Row 1710 ('van007,14.74148,120.552983,2025-05-13 7:37:00'): Invalid ISO 8601 timestamp format '2025-05-13 7:37:00'.
Row 1716 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
Row 1718 ('van007,14.676638,120.732471,2025-05-13 5:27:00'): Invalid ISO 8601 timestamp format '2025-05-13 5:27:00'.
Row 1723 ('van007,13.764595,121.057506,2025-05-13 2:00:30'): Invalid ISO 8601 timestamp format '2025-05-13 2:00:30'.
Row 1727 ('van007,14.73831,120.561984,2025-05-13 7:30:30'): Invalid ISO 8601 timestamp format '2025-05-13 7:30:30'.
Row 1728 ('van007,14.71589,120.624166,2025-05-13 6:45:30'): Invalid ISO 8601 timestamp format '2025-05-13 6:45:30'.
Row 1729 ('van007,13.938966,121.039914,2025-05-13 0:16:00'): Invalid ISO 8601 timestamp format '2025-05-13 0:16:00'.
Row 1734 ('van007,14.664521,120.76641,2025-05-13 5:02:30'): Invalid ISO 8601 timestamp format '2025-05-13 5:02:30'.
Row 1735 ('van007,16.267984,120.624009,not-a-timestamp'): Invalid ISO 8601 timestamp format 'not-a-timestamp'.
Row 1737 ('van007,14.665175,120.76424,2025-05-13 5:04:00'): Invalid ISO 8601 timestamp format '2025-05-13 5:04:00'.
Row 1738 ('van007,14.625102,120.875419,2025-05-13 3:43:30'): Invalid ISO 8601 timestamp format '2025-05-13 3:43:30'.
Row 1739 ('van007,14.633529,120.851979,2025-05-13 4:00:30'): Invalid ISO 8601 timestamp format '2025-05-13 4:00:30'.
Row 1741 ('van007,14.71754,120.619316,2025-05-13 6:49:00'): Invalid ISO 8601 timestamp format '2025-05-13 6:49:00'.
Row 1742 ('van007,14.734,120.573711,2025-05-13 7:22:00'): Invalid ISO 8601 timestamp format '2025-05-13 7:22:00'.
Row 1746 ('van007,14.127499,121.020832,not-a-timestamp'): Invalid ISO 8601 timestamp format 'not-a-timestamp'.
Row 1747 ('van007,13.914816,121.042342,2025-05-13 0:30:30'): Invalid ISO 8601 timestamp format '2025-05-13 0:30:30'.
Row 1748 ('van007,14.725326,120.597886,2025-05-13 7:04:30'): Invalid ISO 8601 timestamp format '2025-05-13 7:04:30'.
Row 1749 ('van007,13.857154,121.048053,2025-05-13 1:05:00'): Invalid ISO 8601 timestamp format '2025-05-13 1:05:00'.
Row 1753 ('van007,14.65254,120.799529,2025-05-13 4:38:30'): Invalid ISO 8601 timestamp format '2025-05-13 4:38:30'.
Row 1754 ('van007,14.719312,120.614513,2025-05-13 6:52:30'): Invalid ISO 8601 timestamp format '2025-05-13 6:52:30'.
Row 1755 ('van007,13.821344,121.051706,2025-05-13 1:26:30'): Invalid ISO 8601 timestamp format '2025-05-13 1:26:30'.
Row 1756 ('van007,14.641785,120.829237,2025-05-13 4:17:00'): Invalid ISO 8601 timestamp format '2025-05-13 4:17:00'.
Row 1758 ('van007,14.724743,120.599264,2025-05-13 7:03:30'): Invalid ISO 8601 timestamp format '2025-05-13 7:03:30'.
Row 1762 ('van007,14.626896,120.87066,2025-05-13 3:47:00'): Invalid ISO 8601 timestamp format '2025-05-13 3:47:00'.
Row 1763 ('van007,14.61492,120.968952,2025-05-12 9:07:00'): Invalid ISO 8601 timestamp format '2025-05-12 9:07:00'.
Row 1765 ('van007,14.590478,120.971441,not-a-timestamp'): Invalid ISO 8601 timestamp format 'not-a-timestamp'.
Row 1767 ('van007,14.801743,120.385952,2025-05-13 9:38:00'): Invalid ISO 8601 timestamp format '2025-05-13 9:38:00'.
Row 1768 ('van007,13.787974,121.055124,2025-05-13 1:46:30'): Invalid ISO 8601 timestamp format '2025-05-13 1:46:30'.
Row 1770 ('van007,14.725618,120.94588,2025-05-12 9:37:30'): Invalid ISO 8601 timestamp format '2025-05-12 9:37:30'.
Row 1774 ('van007,14.634027,120.850599,2025-05-13 4:01:30'): Invalid ISO 8601 timestamp format '2025-05-13 4:01:30'.
Row 1775 ('van007,14.718287,120.617191,2025-05-13 6:50:30'): Invalid ISO 8601 timestamp format '2025-05-13 6:50:30'.
Row 1777 ('van007,14.651006,120.803618,2025-05-13 4:35:30'): Invalid ISO 8601 timestamp format '2025-05-13 4:35:30'.
Row 1780 ('van007,14.802579,120.383842,2025-05-13 9:39:30'): Invalid ISO 8601 timestamp format '2025-05-13 9:39:30'.
Row 1781 ('van007,14.706597,120.649683,2025-05-13 6:27:00'): Invalid ISO 8601 timestamp format '2025-05-13 6:27:00'.
Row 1785 ('van007,14.662984,120.770497,2025-05-13 4:59:30'): Invalid ISO 8601 timestamp format '2025-05-13 4:59:30'.
Row 1786 ('van007,14.811957,120.35757,2025-05-13 9:58:30'): Invalid ISO 8601 timestamp format '2025-05-13 9:58:30'.
Row 1788 ('van007,14.647594,120.813346,2025-05-13 4:28:30'): Invalid ISO 8601 timestamp format '2025-05-13 4:28:30'.
Row 1789 ('van007,14.61519,120.903074,2025-05-13 3:23:30'): Invalid ISO 8601 timestamp format '2025-05-13 3:23:30'.
Row 1790 ('van007,14.782116,120.440497,2025-05-13 8:58:30'): Invalid ISO 8601 timestamp format '2025-05-13 8:58:30'.
Row 1791 ('van007,13.89559,121.044279,2025-05-13 0:42:00'): Invalid ISO 8601 timestamp format '2025-05-13 0:42:00'.
Row 1794 ('van007,14.698348,120.672389,2025-05-13 6:10:30'): Invalid ISO 8601 timestamp format '2025-05-13 6:10:30'.
Row 1797 ('van007,14.620356,120.967746,2025-05-12 9:08:30'): Invalid ISO 8601 timestamp format '2025-05-12 9:08:30'.
Row 1801 ('van007,15.868752,120.707263,not-a-timestamp'): Invalid ISO 8601 timestamp format 'not-a-timestamp'.
Row 1802 ('van007,14.603918,120.93422,2025-05-13 3:01:00'): Invalid ISO 8601 timestamp format '2025-05-13 3:01:00'.
Row 1807 ('van007,14.691661,120.691064,2025-05-13 5:57:00'): Invalid ISO 8601 timestamp format '2025-05-13 5:57:00'.
Row 1808 ('van007,13.834701,121.050408,2025-05-13 1:18:30'): Invalid ISO 8601 timestamp format '2025-05-13 1:18:30'.
Row 1811 ('van007,14.801755,120.929867,not-a-timestamp'): Invalid ISO 8601 timestamp format 'not-a-timestamp'.
Row 1815 ('van007,14.700823,120.665543,2025-05-13 6:15:30'): Invalid ISO 8601 timestamp format '2025-05-13 6:15:30'.
Row 1816 ('van007,14.703882,120.950278,2025-05-12 9:31:30'): Invalid ISO 8601 timestamp format '2025-05-12 9:31:30'.
Row 1817 ('van007,14.72825,120.589655,2025-05-13 7:10:30'): Invalid ISO 8601 timestamp format '2025-05-13 7:10:30'.
Row 1821 ('van007,13.92639,121.041119,2025-05-13 0:23:30'): Invalid ISO 8601 timestamp format '2025-05-13 0:23:30'.
Row 1831 ('van007,15.865188,120.70812,not-a-timestamp'): Invalid ISO 8601 timestamp format 'not-a-timestamp'.
Row 1834 ('van007,14.623989,120.967061,2025-05-12 9:09:30'): Invalid ISO 8601 timestamp format '2025-05-12 9:09:30'.
Row 1835 ('van007,14.611126,120.914145,2025-05-13 3:15:30'): Invalid ISO 8601 timestamp format '2025-05-13 3:15:30'.
Row 1837 ('van007,14.643093,120.825741,2025-05-13 4:19:30'): Invalid ISO 8601 timestamp format '2025-05-13 4:19:30'.
Row 1838 ('van007,14.596691,120.972674,2025-05-12 9:02:00'): Invalid ISO 8601 timestamp format '2025-05-12 9:02:00'.
Row 1839 ('van007,14.725071,120.598636,2025-05-13 7:04:00'): Invalid ISO 8601 timestamp format '2025-05-13 7:04:00'.
Row 1842 ('van007,14.642252,120.827851,2025-05-13 4:18:00'): Invalid ISO 8601 timestamp format '2025-05-13 4:18:00'.
Row 1843 ('van007,15.391585,120.806928,not-a-timestamp'): Invalid ISO 8601 timestamp format 'not-a-timestamp'.
Row 1845 ('van007,14.742248,120.550989,2025-05-13 7:38:30'): Invalid ISO 8601 timestamp format '2025-05-13 7:38:30'.
Row 1846 ('van007,13.870531,121.046773,2025-05-13 0:57:00'): Invalid ISO 8601 timestamp format '2025-05-13 0:57:00'.
Row 1850 ('van007,14.65524,120.79194,2025-05-13 4:44:00'): Invalid ISO 8601 timestamp format '2025-05-13 4:44:00'.
Row 1851 ('van007,14.77356,120.463868,2025-05-13 8:41:30'): Invalid ISO 8601 timestamp format '2025-05-13 8:41:30'.
Row 1854 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
Row 1857 ('van007,14.652787,120.798799,2025-05-13 4:39:00'): Invalid ISO 8601 timestamp format '2025-05-13 4:39:00'.
Row 1859 ('van007,13.913982,121.042357,2025-05-13 0:31:00'): Invalid ISO 8601 timestamp format '2025-05-13 0:31:00'.
Row 1860 ('van007,13.795481,121.054279,2025-05-13 1:42:00'): Invalid ISO 8601 timestamp format '2025-05-13 1:42:00'.
Row 1861 ('van007,14.772391,120.467444,2025-05-13 8:39:00'): Invalid ISO 8601 timestamp format '2025-05-13 8:39:00'.
Row 1862 ('van007,13.790543,121.054852,2025-05-13 1:45:00'): Invalid ISO 8601 timestamp format '2025-05-13 1:45:00'.
Row 1864 ('van007,14.628307,120.866523,2025-05-13 3:50:00'): Invalid ISO 8601 timestamp format '2025-05-13 3:50:00'.
Row 1866 ('van007,14.654825,120.793302,2025-05-13 4:43:00'): Invalid ISO 8601 timestamp format '2025-05-13 4:43:00'.
Row 1872 ('van007,14.645255,120.819497,2025-05-13 4:24:00'): Invalid ISO 8601 timestamp format '2025-05-13 4:24:00'.
Row 1875 ('van007,13.757965,121.058072,2025-05-13 2:04:30'): Invalid ISO 8601 timestamp format '2025-05-13 2:04:30'.
Row 1880 ('van007,15.473204,120.789803,not-a-timestamp'): Invalid ISO 8601 timestamp format 'not-a-timestamp'.
Row 1882 ('van007,14.758223,120.939046,2025-05-12 9:46:30'): Invalid ISO 8601 timestamp format '2025-05-12 9:46:30'.
Row 1884 ('van007,14.723044,120.604084,2025-05-13 7:00:00'): Invalid ISO 8601 timestamp format '2025-05-13 7:00:00'.
Row 1887 ('van007,14.697616,120.67453,2025-05-13 6:09:00'): Invalid ISO 8601 timestamp format '2025-05-13 6:09:00'.
Row 1889 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
Row 1898 ('van007,14.657001,120.787065,2025-05-13 4:47:30'): Invalid ISO 8601 timestamp format '2025-05-13 4:47:30'.
Row 1900 ('van007,14.591275,120.973788,2025-05-12 9:00:30'): Invalid ISO 8601 timestamp format '2025-05-12 9:00:30'.
Row 1906 ('van007,14.716337,120.622749,2025-05-13 6:46:30'): Invalid ISO 8601 timestamp format '2025-05-13 6:46:30'.
Row 1907 ('van007,14.791329,120.41497,2025-05-13 9:17:00'): Invalid ISO 8601 timestamp format '2025-05-13 9:17:00'.
